-0.647907,-0.189009
-0.954792,0.174974
-0.44902,2.38955
-0.906458,0.563299
-1.02724,1.69559
-1.03618,1.03697
-0.118683,-1.61755
-2.1752,-1.76848
-1.40665,0.175257
0.317657,-1.04136
0.00867271,-0.439621
-0.95764,-4.32642
1.16752,-1.07621
-0.972982,-1.04717
-0.145971,-1.72725
1.127,-1.87925
-0.20071,-0.846853
0.650961,-0.533072
-5.21793,-3.07758
-4.08035,-2.89776
0.307543,0.514214
-1.14887,-1.6794
-2.19249,-0.266548
1.11458,-0.45118
-0.523424,-0.940338
-2.09049,-3.43415
0.125561,-1.8713
0.515409,-0.43503
-1.90399,1.2799
-1.87827,0.96018
-2.96296,0.125359
-1.9246,0.34219
-2.0454,2.56983
-3.22863,0.0985756
-2.80554,-1.24873
-1.56824,1.07889
-2.73686,-2.35209
-2.17079,-2.96012
-4.23679,-4.19793
-3.65956,-3.54117
-3.60599,-3.11405
-1.46492,-1.73275
1.16701,-0.543224
-1.75798,0.40984
-2.24242,-3.18058
-1.67854,-3.31968
-0.976076,-0.808659
-0.722733,-1.86893
-2.13727,-2.68398
-0.722673,-1.23172
1.44832,-3.133
-0.911831,-3.03046
-1.11126,-1.63074
-1.96959,-0.756266
-1.25439,-0.690216
-2.29474,-2.93331
-2.11261,-3.35269
-1.88952,-4.31905
-2.46452,-1.00292
-3.52291,-2.66205
-0.267035,-3.60176
0.414778,-2.26787
0.450499,0.962978
-1.14263,0.154328
0.924238,2.0148
2.17205,1.82303
1.55666,-1.11754
0.984478,0.957159
4.89738,-0.0113373
10.4386,3.86904
4.22586,2.77632
1.22242,3.97838
-8.39109,-1.77851
-0.866938,0.582001
-3.54746,-1.27131
-3.48815,-0.639579
-3.19301,-1.73842
-3.69177,-3.10056
-2.48614,-1.8778
-1.85836,0.725414
-3.22216,-6.09052
-0.574028,-2.90962
-0.931778,-1.70569
-0.603466,-2.25793
0.996349,-1.99518
-0.525438,-3.27292
-4.12494,-0.846485
-4.58893,-1.00885
-2.8289,-2.9064
-1.56469,-3.06192
-2.2503,-2.56709
-2.34569,-2.48895
-3.0556,-2.89342
-2.94174,-2.42606
-2.83817,-3.11014
-3.76312,-2.49351
0.326757,0.518347
-0.931017,-0.621304
-2.68346,-2.46698
-2.44096,-2.12908
-0.945383,-1.13427
-3.31765,-2.15372
-0.834051,-0.30876
-1.96479,-1.2557
0.650219,0.285898
-0.366558,0.612059
-2.56429,-2.55284
-2.82379,-2.85829
-2.52124,-2.5866
-2.58463,-2.32087
-2.31077,-2.6602
-2.02196,-1.91614
-2.43554,-4.04619
-3.52728,-2.60705
-3.29287,-2.97262
-2.75657,-2.74724
0.697769,-3.62129
0.527493,-3.21363
-0.159815,-2.1125
0.231836,-1.6434
-3.3433,-3.02416
-1.92822,-2.52975
-3.04295,-1.72105
-3.42308,-1.70129
1.2829,-1.64894
0.339815,-2.1033
-0.797998,-3.00902
0.300426,-4.11658
0.211716,-0.191759
-0.540779,-0.41452
-11.5264,-5.5749
-2.48429,-8.58286
-11.4204,-10.3796
-7.12187,-9.82185
0.95112,-0.83157
0.201771,-0.733421
-1.27531,0.529499
-0.39682,0.214497
-0.215475,1.011
0.55143,-0.531542
0.1766,3.13261
0.854889,0.224834
-1.66763,0.0840912
-0.921177,-0.170406
5.57087,-8.30128
6.15734,-7.12329
4.43407,-6.70714
1.01198,-7.536
-3.09192,-3.37824
-2.19143,-0.493132
-1.97854,-3.17722
-2.65148,-3.33231
-1.37494,-3.07909
-2.12065,-1.77269
-5.17894,-2.43526
-3.10215,-0.567763
-2.23635,-2.03474
-1.24424,-1.14316
-1.1505,-2.08529
-0.924061,-1.26969
0.775753,-0.868334
-1.86081,-1.49356
-2.00759,-2.62549
-1.44248,-1.39387
1.77315,-0.445634
3.12978,0.599927
-2.80955,-0.774481
-3.31539,-3.06703
-1.33704,-5.08913
7.59678,-1.84236
-1.9275,-0.51055
-1.6216,-0.289204
0.376734,-0.556667
-2.30692,-0.477243
0.564184,-1.09505
1.28078,-0.5204
0.0177479,-1.2644
-0.915684,-1.41793
0.785545,-1.22428
-0.279757,-0.28454
-1.50793,-3.02114
-1.51594,-3.69019
-3.61006,-1.53637
-3.18322,-2.19003
-3.067,-0.858557
-2.09252,-0.873154
-3.54209,-8.87131
-3.57337,-9.08288
0.347532,-1.11901
-0.379608,-1.03727
-3.21827,-0.879784
-1.96656,-0.209713
-2.62531,-5.1121
-7.33606,-12.0758
-0.619543,-0.632071
-0.263411,-1.63332
-8.90249,-0.612549
-0.923819,0.795145
-0.560947,-1.73503
-1.95281,-1.51246
-1.69327,-1.72681
-1.21116,-1.28384
-0.974081,1.11886
-1.86046,0.580173
-0.633596,-1.61525
-0.306908,-1.62005
-0.957951,-1.01798
-0.676756,-0.94486
2.69155,-1.28448
1.36041,-1.63924
-2.23015,-1.03312
-2.44314,-0.894918
-1.25754,-3.26378
-1.20494,-3.14511
-0.678108,-1.47408
-1.1525,-1.55229
2.61212,-5.87372
1.88191,-1.01199
-1.86114,-1.07083
-1.81351,-0.909405
-0.63723,-3.41542
-1.15828,-2.53827
-0.339956,0.380831
-1.64832,1.46625
-1.9667,-2.43762
2.10651,-5.55556
-2.77379,-3.85954
-4.41739,-2.97175
-1.0142,-2.91529
0.678465,-1.1335
-2.87711,-1.44697
-3.48165,-1.06381
-1.85704,-2.13659
-1.47038,-1.18338
-0.320272,-0.478289
-2.59873,-1.73226
-1.57298,-1.19941
-2.19166,-1.59369
0.163467,-2.91398
0.673847,-3.30746
4.05328,1.43857
2.42969,1.0766
0.709373,-4.05188
-0.689516,-3.19408
-1.49006,0.0135078
-1.05768,-1.83545
1.27961,-2.53595
-0.272165,-3.2865
-1.6573,-2.97601
-2.52349,1.22712
-2.12983,-0.117296
4.40496,-2.68595
-1.04202,0.870752
3.36982,1.62828
1.82603,-7.65106
12.1891,-1.42538
-2.02026,-2.24032
-2.23896,-3.29397
-0.629137,-3.67049
-0.684507,-2.19422
-2.58,-1.52043
-2.12237,0.783584
-0.375101,-0.493555
0.119293,0.995293
-3.62644,-2.01519
-5.2084,-3.28491
-0.535343,0.272339
0.0520992,-1.09407
2.67208,-7.5043
0.122622,-8.33189
-3.02483,2.55125
-6.10581,1.48157
-0.6728,-1.18155
-2.67648,-2.92662
-4.04616,-7.08671
-3.14439,-4.72487
-4.05266,-1.72223
-6.00447,-1.98204
-3.35829,-1.60293
-2.04956,1.11203
2.06743,-1.12091
3.90346,-2.18192
-0.213924,-0.129059
-0.90761,-0.358904
0.459244,-1.32424
1.22349,-0.319712
-10.3387,0.350859
-2.12635,6.0554
-0.997883,-0.789696
-1.90537,-1.04924
0.273085,0.515781
0.346262,0.610476
1.39539,-2.96645
2.80327,-3.638
-3.75637,-0.369421
-3.01519,0.07724
-2.41338,-0.37813
-3.32952,-0.321562
-2.48478,-2.45692
-2.85917,-2.87587
-0.555977,-0.852615
-0.0704327,-0.596704
-3.40935,0.183311
-2.87092,0.0821648
-1.65041,-2.24479
-1.17248,-1.1653
-4.58916,-6.90913
-0.451273,-1.68924
-7.06003,2.27191
-2.55024,3.0347
-0.914396,-0.825886
-1.88055,0.509611
-1.73085,-3.06552
-2.20723,-2.476
-0.475773,-1.55269
-1.41939,-0.248102
-0.248249,4.72083
0.449118,5.64014
-2.78794,-0.957134
-2.81118,-1.83833
-0.976677,-1.86212
-1.44156,-0.150346
-2.17192,-0.29191
-2.26336,-0.475679
-0.197672,-2.2032
-1.97932,-3.62836
-5.33575,0.725306
-4.76363,-1.1493
-3.73658,-2.22337
-5.17647,-0.11862
-2.36905,-3.25988
0.99428,0.169872
-0.941885,1.66923
1.33268,3.09871
-0.931217,-1.71768
0.487387,-2.72122
-0.36441,-1.61715
-2.31067,-0.993905
-1.12589,-2.23247
-1.92405,-2.27586
-1.36877,-0.390802
-2.55147,-1.07025
-2.49121,-1.41086
-2.47199,-1.39558
-1.9558,-1.1779
-3.00589,-1.12493
-0.500143,-1.59283
-3.07133,-2.36382
0.692661,-4.06407
1.19287,-4.67571
0.415112,0.065279
-1.17388,-0.81324
-0.578218,-0.546444
-0.50223,-0.75876
0.293058,-1.77737
0.0852985,-1.38624
0.0708675,-1.32082
-0.707781,-2.02734
-1.90056,-0.958414
-2.63658,-1.3639
3.2902,-1.38497
1.63035,-2.65171
-0.901386,-1.48199
-3.81368,-3.17309
-1.46693,-1.79838
-0.66597,-1.722
-2.39976,-3.24076
-1.86448,-4.18898
-0.992104,-1.05192
-1.14262,-1.13912
-0.904205,-0.608988
-0.855614,-2.10598
-1.43494,1.91529
-1.56832,-0.286219
-0.456453,-2.92367
5.37448,-3.62732
1.13926,1.51951
2.40766,4.08771
-1.16012,-0.666946
-1.68468,-1.08543
-0.257933,-1.56303
-0.283693,-2.24331
-2.12421,-3.87508
-1.39526,-3.85492
-1.13078,-3.57594
-0.544249,-3.5727
-3.04448,-0.748312
-2.96118,-0.0545959
-0.624928,-0.717016
-1.67751,-0.934095
-1.06689,-1.7347
-1.25491,-0.604142
1.12176,-1.04269
0.528296,-0.666914
-2.76765,-0.825543
-3.34862,-0.51273
-1.36921,-2.20254
-2.07035,-3.21399
-0.680994,0.467503
-1.94259,-0.358477
-5.0719,-3.81605
-4.23078,-3.28801
-1.41554,0.1131
-2.98493,-1.43336
-0.0677338,-2.41205
0.544203,-2.16735
-0.608217,-3.39847
0.868841,-2.58347
-1.52874,-1.36772
-1.54609,-2.73211
-2.56051,-1.65031
-2.89228,-1.59353
-3.692,-1.16733
-3.36939,-1.524
0.149826,-1.911
1.25928,-0.821415
-3.48301,-1.68941
-3.75451,-0.647617
-5.2235,-11.9349
-4.92204,-5.88488
-2.05624,-0.815767
-1.88658,-0.883989
-0.527317,-0.554678
-0.434671,-0.636843
